model,time_day,dataset,batching_type,batching_round_to_64,batch_size,computing_type,iteration,experiment_completed,submission_path,path,recompilation_counter,step_100000_train_rmse,step_100000_val_rmse,step_100000_test_rmse,step_100000_batching_time_mean,step_100000_update_time_mean,step_100000_batching_time_median,step_100000_update_time_median
painn,00_33_37__07_04_2025,aflow,static,False,16,cpu,5,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/16/cpu/iteration_5/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/16/cpu/iteration_5/profiling_job.sh,7,nan,nan,nan,0.0007786283206939697,0.07980388702630997,0.0007655620574951172,0.07081878185272217
painn,00_33_37__07_04_2025,aflow,static,False,16,cpu,0,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/16/cpu/iteration_0/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/16/cpu/iteration_0/profiling_job.sh,7,nan,nan,nan,0.0007745999360084534,0.079569803211689,0.000759124755859375,0.0706099271774292
painn,00_33_37__07_04_2025,aflow,static,False,16,cpu,8,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/16/cpu/iteration_8/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/16/cpu/iteration_8/profiling_job.sh,7,nan,nan,nan,0.0007193198156356811,0.08007868988513947,0.0007066726684570312,0.07113540172576904
painn,00_33_37__07_04_2025,aflow,static,False,16,cpu,9,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/16/cpu/iteration_9/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/16/cpu/iteration_9/profiling_job.sh,7,nan,nan,nan,0.0007317004799842835,0.07957266435146332,0.0007183551788330078,0.07050049304962158
painn,00_33_37__07_04_2025,aflow,static,False,16,cpu,4,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/16/cpu/iteration_4/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/16/cpu/iteration_4/profiling_job.sh,7,nan,nan,nan,0.0007279359698295593,0.07969939407348633,0.0007138252258300781,0.0706946849822998
painn,00_33_37__07_04_2025,aflow,static,False,16,cpu,7,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/16/cpu/iteration_7/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/16/cpu/iteration_7/profiling_job.sh,7,nan,nan,nan,0.0007785602784156799,0.0800961758184433,0.0007622241973876953,0.07119321823120117
painn,00_33_37__07_04_2025,aflow,static,False,16,cpu,6,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/16/cpu/iteration_6/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/16/cpu/iteration_6/profiling_job.sh,7,nan,nan,nan,0.0007891664123535156,0.07969348025321961,0.0007741451263427734,0.0706712007522583
painn,00_33_37__07_04_2025,aflow,static,False,16,cpu,3,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/16/cpu/iteration_3/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/16/cpu/iteration_3/profiling_job.sh,7,nan,nan,nan,0.0008059813070297241,0.0797070201921463,0.0007922649383544922,0.07073569297790527
painn,00_33_37__07_04_2025,aflow,static,False,64,cpu,2,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/64/cpu/iteration_2/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/64/cpu/iteration_2/profiling_job.sh,5,nan,nan,nan,0.0016694100618362426,0.33085733304738996,0.0015306472778320312,0.2887071371078491
painn,00_33_37__07_04_2025,aflow,static,False,64,cpu,1,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/64/cpu/iteration_1/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/64/cpu/iteration_1/profiling_job.sh,5,nan,nan,nan,0.0018969540190696716,0.33107836035728455,0.0018525123596191406,0.28899073600769043
painn,00_33_37__07_04_2025,aflow,static,False,64,cpu,5,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/64/cpu/iteration_5/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/64/cpu/iteration_5/profiling_job.sh,5,nan,nan,nan,0.0019320545101165771,0.3283523876714706,0.0019190311431884766,0.2863243818283081
painn,00_33_37__07_04_2025,aflow,static,False,64,cpu,0,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/64/cpu/iteration_0/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/64/cpu/iteration_0/profiling_job.sh,5,nan,nan,nan,0.00196191547870636,0.3291760121631622,0.0018894672393798828,0.28704607486724854
painn,00_33_37__07_04_2025,aflow,static,False,64,cpu,8,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/64/cpu/iteration_8/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/64/cpu/iteration_8/profiling_job.sh,5,nan,nan,nan,0.001749903268814087,0.32792140896320343,0.0016205310821533203,0.2858273983001709
painn,00_33_37__07_04_2025,aflow,static,False,64,cpu,9,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/64/cpu/iteration_9/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/64/cpu/iteration_9/profiling_job.sh,5,nan,nan,nan,0.0019438415670394898,0.3286425624370575,0.0018534660339355469,0.28630197048187256
painn,00_33_37__07_04_2025,aflow,static,False,64,cpu,4,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/64/cpu/iteration_4/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/64/cpu/iteration_4/profiling_job.sh,5,nan,nan,nan,0.0021295161128044126,0.32857816570281984,0.0020825862884521484,0.2862715721130371
painn,00_33_37__07_04_2025,aflow,static,False,64,cpu,7,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/64/cpu/iteration_7/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/64/cpu/iteration_7/profiling_job.sh,5,nan,nan,nan,0.0018754019689559936,0.3295926215171814,0.00179290771484375,0.2872610092163086
painn,00_33_37__07_04_2025,aflow,static,False,64,cpu,6,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/64/cpu/iteration_6/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/64/cpu/iteration_6/profiling_job.sh,5,nan,nan,nan,0.0022213651418685914,0.33287481769800187,0.0021653175354003906,0.29058969020843506
painn,00_33_37__07_04_2025,aflow,static,False,64,cpu,3,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/64/cpu/iteration_3/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/64/cpu/iteration_3/profiling_job.sh,5,nan,nan,nan,0.0018271740078926086,0.3302092330789566,0.001725912094116211,0.2881052494049072
painn,00_33_37__07_04_2025,aflow,static,False,32,cpu,2,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/32/cpu/iteration_2/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/32/cpu/iteration_2/profiling_job.sh,7,nan,nan,nan,0.0011785638451576232,0.1586059829735756,0.0011420249938964844,0.1340576410293579
painn,00_33_37__07_04_2025,aflow,static,False,32,cpu,1,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/32/cpu/iteration_1/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/32/cpu/iteration_1/profiling_job.sh,7,nan,nan,nan,0.0011996882390975952,0.15739701167345047,0.0011684894561767578,0.133131742477417
painn,00_33_37__07_04_2025,aflow,static,False,32,cpu,5,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/32/cpu/iteration_5/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/32/cpu/iteration_5/profiling_job.sh,7,nan,nan,nan,0.0011718551540374756,0.15687618716955185,0.0011496543884277344,0.1327369213104248
painn,00_33_37__07_04_2025,aflow,static,False,32,cpu,0,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/32/cpu/iteration_0/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/32/cpu/iteration_0/profiling_job.sh,7,nan,nan,nan,0.0011748554348945618,0.1591267454314232,0.0011522769927978516,0.13460004329681396
painn,00_33_37__07_04_2025,aflow,static,False,32,cpu,8,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/32/cpu/iteration_8/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/32/cpu/iteration_8/profiling_job.sh,7,nan,nan,nan,0.0010896695923805237,0.1585735456418991,0.0010638236999511719,0.13402998447418213
painn,00_33_37__07_04_2025,aflow,static,False,32,cpu,9,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/32/cpu/iteration_9/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/32/cpu/iteration_9/profiling_job.sh,7,nan,nan,nan,0.0011715287494659425,0.15750859738111497,0.0011243820190429688,0.13312017917633057
painn,00_33_37__07_04_2025,aflow,static,False,32,cpu,4,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/32/cpu/iteration_4/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/32/cpu/iteration_4/profiling_job.sh,7,nan,nan,nan,0.0012010846209526062,0.15752636239528656,0.0011751651763916016,0.1330277919769287
painn,00_33_37__07_04_2025,aflow,static,False,32,cpu,7,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/32/cpu/iteration_7/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/32/cpu/iteration_7/profiling_job.sh,7,nan,nan,nan,0.0011987138414382935,0.15765183258533477,0.0011706352233886719,0.13313400745391846
painn,00_33_37__07_04_2025,aflow,static,False,32,cpu,6,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/32/cpu/iteration_6/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/32/cpu/iteration_6/profiling_job.sh,7,nan,nan,nan,0.001259057242870331,0.15751099888563155,0.0012173652648925781,0.13316690921783447
painn,00_33_37__07_04_2025,aflow,static,False,32,cpu,3,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/32/cpu/iteration_3/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_False/32/cpu/iteration_3/profiling_job.sh,7,nan,nan,nan,0.0011692248058319092,0.1580748460006714,0.0011475086212158203,0.1335545778274536
painn,00_33_37__07_04_2025,aflow,static,True,128,cpu,2,False,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/128/cpu/iteration_2/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/128/cpu/iteration_2/profiling_job.sh,136,nan,nan,nan,nan,nan,nan,nan
painn,00_33_37__07_04_2025,aflow,static,True,128,cpu,1,False,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/128/cpu/iteration_1/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/128/cpu/iteration_1/profiling_job.sh,136,nan,nan,nan,nan,nan,nan,nan
painn,00_33_37__07_04_2025,aflow,static,True,128,cpu,5,False,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/128/cpu/iteration_5/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/128/cpu/iteration_5/profiling_job.sh,136,nan,nan,nan,nan,nan,nan,nan
painn,00_33_37__07_04_2025,aflow,static,True,128,cpu,0,False,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/128/cpu/iteration_0/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/128/cpu/iteration_0/profiling_job.sh,136,nan,nan,nan,nan,nan,nan,nan
painn,00_33_38__07_04_2025,aflow,static,True,128,cpu,8,False,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/128/cpu/iteration_8/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/128/cpu/iteration_8/profiling_job.sh,136,nan,nan,nan,nan,nan,nan,nan
painn,00_33_38__07_04_2025,aflow,static,True,128,cpu,9,False,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/128/cpu/iteration_9/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/128/cpu/iteration_9/profiling_job.sh,136,nan,nan,nan,nan,nan,nan,nan
painn,00_33_38__07_04_2025,aflow,static,True,128,cpu,4,False,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/128/cpu/iteration_4/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/128/cpu/iteration_4/profiling_job.sh,136,nan,nan,nan,nan,nan,nan,nan
painn,00_33_38__07_04_2025,aflow,static,True,128,cpu,7,False,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/128/cpu/iteration_7/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/128/cpu/iteration_7/profiling_job.sh,136,nan,nan,nan,nan,nan,nan,nan
painn,00_33_38__07_04_2025,aflow,static,True,128,cpu,6,False,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/128/cpu/iteration_6/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/128/cpu/iteration_6/profiling_job.sh,136,nan,nan,nan,nan,nan,nan,nan
painn,00_33_38__07_04_2025,aflow,static,True,128,cpu,3,False,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/128/cpu/iteration_3/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/128/cpu/iteration_3/profiling_job.sh,136,nan,nan,nan,nan,nan,nan,nan
painn,00_33_38__07_04_2025,aflow,static,True,16,cpu,2,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/16/cpu/iteration_2/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/16/cpu/iteration_2/profiling_job.sh,148,nan,nan,nan,0.000716259799003601,0.06147022735118866,0.0007042884826660156,0.05774033069610596
painn,00_33_38__07_04_2025,aflow,static,True,16,cpu,1,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/16/cpu/iteration_1/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/16/cpu/iteration_1/profiling_job.sh,148,nan,nan,nan,0.0007114715981483459,0.06108466077327728,0.0007016658782958984,0.05734670162200928
painn,00_33_38__07_04_2025,aflow,static,True,16,cpu,5,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/16/cpu/iteration_5/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/16/cpu/iteration_5/profiling_job.sh,148,nan,nan,nan,0.0007254405212402344,0.061223821268081666,0.0007131099700927734,0.05744969844818115
painn,00_33_38__07_04_2025,aflow,static,True,16,cpu,0,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/16/cpu/iteration_0/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/16/cpu/iteration_0/profiling_job.sh,148,nan,nan,nan,0.0007092933201789856,0.06106598273515701,0.0006990432739257812,0.05710887908935547
painn,00_33_38__07_04_2025,aflow,static,True,16,cpu,8,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/16/cpu/iteration_8/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/16/cpu/iteration_8/profiling_job.sh,148,nan,nan,nan,0.000715321786403656,0.060878668234348295,0.0007045269012451172,0.057004451751708984
painn,00_33_38__07_04_2025,aflow,static,True,16,cpu,9,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/16/cpu/iteration_9/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/16/cpu/iteration_9/profiling_job.sh,148,nan,nan,nan,0.0007273781871795655,0.0613916318154335,0.0007150173187255859,0.0576404333114624
painn,00_33_38__07_04_2025,aflow,static,True,16,cpu,4,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/16/cpu/iteration_4/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/16/cpu/iteration_4/profiling_job.sh,148,nan,nan,nan,0.0007177192497253418,0.06087835101366043,0.0007061958312988281,0.05691850185394287
painn,00_33_38__07_04_2025,aflow,static,True,16,cpu,7,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/16/cpu/iteration_7/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/16/cpu/iteration_7/profiling_job.sh,148,nan,nan,nan,0.0007368640851974488,0.06109723269462585,0.0007236003875732422,0.057298898696899414
painn,00_33_38__07_04_2025,aflow,static,True,16,cpu,6,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/16/cpu/iteration_6/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/16/cpu/iteration_6/profiling_job.sh,148,nan,nan,nan,0.0007063804745674133,0.06117363956451416,0.0006957054138183594,0.0574268102645874
painn,00_33_38__07_04_2025,aflow,static,True,16,cpu,3,True,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/16/cpu/iteration_3/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/16/cpu/iteration_3/profiling_job.sh,148,nan,nan,nan,0.000718304283618927,0.06073639823436737,0.0007073879241943359,0.05680263042449951
painn,00_33_38__07_04_2025,aflow,static,True,64,cpu,2,False,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/64/cpu/iteration_2/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/64/cpu/iteration_2/profiling_job.sh,147,nan,nan,nan,nan,nan,nan,nan
painn,00_33_38__07_04_2025,aflow,static,True,64,cpu,1,False,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/64/cpu/iteration_1/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/64/cpu/iteration_1/profiling_job.sh,147,nan,nan,nan,nan,nan,nan,nan
painn,00_33_38__07_04_2025,aflow,static,True,64,cpu,5,False,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/64/cpu/iteration_5/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/64/cpu/iteration_5/profiling_job.sh,147,nan,nan,nan,nan,nan,nan,nan
painn,00_33_38__07_04_2025,aflow,static,True,64,cpu,0,False,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/64/cpu/iteration_0/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/64/cpu/iteration_0/profiling_job.sh,147,nan,nan,nan,nan,nan,nan,nan
painn,00_33_38__07_04_2025,aflow,static,True,64,cpu,8,False,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/64/cpu/iteration_8/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/64/cpu/iteration_8/profiling_job.sh,147,nan,nan,nan,nan,nan,nan,nan
painn,00_33_38__07_04_2025,aflow,static,True,64,cpu,9,False,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/64/cpu/iteration_9/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/64/cpu/iteration_9/profiling_job.sh,147,nan,nan,nan,nan,nan,nan,nan
painn,00_33_38__07_04_2025,aflow,static,True,64,cpu,4,False,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/64/cpu/iteration_4/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/64/cpu/iteration_4/profiling_job.sh,147,nan,nan,nan,nan,nan,nan,nan
painn,00_33_38__07_04_2025,aflow,static,True,64,cpu,7,False,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/64/cpu/iteration_7/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/64/cpu/iteration_7/profiling_job.sh,147,nan,nan,nan,nan,nan,nan,nan
painn,00_33_38__07_04_2025,aflow,static,True,64,cpu,6,False,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/64/cpu/iteration_6/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/64/cpu/iteration_6/profiling_job.sh,147,nan,nan,nan,nan,nan,nan,nan
painn,00_33_38__07_04_2025,aflow,static,True,64,cpu,3,False,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/64/cpu/iteration_3/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/64/cpu/iteration_3/profiling_job.sh,147,nan,nan,nan,nan,nan,nan,nan
painn,00_33_38__07_04_2025,aflow,static,True,32,cpu,2,False,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/32/cpu/iteration_2/profiling_job.sh,/u/dansp/painn_profiling/painn_256_latent_size_100k_cpu_27_3_2025/profiling_experiments/painn/aflow/static/round_True/32/cpu/iteration_2/profiling_job.sh,151,nan,nan,nan,nan,nan,nan,nan
